,location_id,latitude,longitude,IsDock
386,3440,40.6924182925785,-73.989494740963,1
387,3441,40.752957,-74.00264,1
388,3443,40.761329831248105,-73.9798200130463,0
389,3449,40.7214625622982,-73.9480090141296,1
390,3452,40.719155716960394,-73.9488539099693,1
391,3453,40.713352262228796,-73.9491033554077,1
392,3454,40.71036854235229,-73.94705951213841,1
393,3456,40.716380319735606,-73.9482128620148,1
394,3457,40.76302594280521,-73.9720952510834,0
395,3459,40.7576322773944,-73.9693057537079,0
396,346,40.73652889,-74.00618026,1
397,3461,40.7148515052625,-74.0112233161926,0
398,3463,40.735367055605394,-73.9879739284515,1
399,3467,40.7249467235942,-74.0016585588455,1
400,3469,40.7318140172097,-73.9599502086639,1
401,347,40.728846000000004,-74.00859100000001,0
402,3472,40.742753828659,-74.0074735879898,0
403,3477,40.6553997744783,-74.01062786579129,1
404,3478,40.6570886666849,-74.00870203971859,1
405,3479,40.6851255951541,-74.0253531932831,1
406,3486,40.6884174275408,-73.9845165610313,1
407,349,40.71850211,-73.98329859,1
408,3491,40.797470000000004,-73.93504,1
409,3492,40.8005385,-73.9419949,1
410,3493,40.799139000000004,-73.9389152,1
411,3494,40.797911,-73.9423,1
412,3495,40.79456629999999,-73.9362541,1
413,3496,40.7923272,-73.9383,1
414,3497,40.794987899999995,-73.9333349,1
415,3498,40.7974772,-73.9311847,1
416,3499,40.8006721,-73.9349,1
417,350,40.71559509,-73.9870295,1
418,3500,40.7989445,-73.944846,1
419,3501,40.801486600000004,-73.9442507,1
420,3502,40.79541210000001,-73.9441232,1
421,3503,40.80295,-73.942954,1
422,3504,40.802926299999996,-73.9379,1
423,3505,40.805726,-73.936322,1
424,3506,40.8013066,-73.93981670000001,1
425,3507,40.8045555,-73.93968609999999,1
426,3508,40.809725,-73.953149,1
427,3509,40.8011939,-73.9500739,1
428,351,40.70530954,-74.00612572,0
429,3510,40.8078316,-73.949373,1
430,3514,40.7767,-73.927631,1
431,3515,40.774591,-73.918544,1
432,3516,40.76991760000001,-73.91840570000001,1
433,3517,40.771152799999996,-73.9170074,1
434,3518,40.808442,-73.94520870000001,1
435,3520,40.804372,-73.951475,1
436,3521,40.7987859,-73.9523,1
437,3522,40.7701477,-73.9120938,1
438,3523,40.7729,-73.91614200000001,1
439,3524,40.777455200000006,-73.9225403,1
440,3525,40.776165,-73.9153175,1
441,3526,40.7747878,-73.91255509999999,1
442,3527,40.806979999999996,-73.94174699999999,1
443,3529,40.8107922,-73.9430681,1
444,353,40.68539567,-73.97431458,1
445,3530,40.7787185,-73.9145645,1
446,3531,40.8125511,-73.9492286,1
447,3532,40.78145,-73.9183302,1
448,3533,40.8114323,-73.95187759999999,1
449,3534,40.805159,-73.95469200000001,1
450,3535,40.804038,-73.945925,1
451,3536,40.8082,-73.9641,1
452,3537,40.68097410000001,-73.97100970000001,1
453,3538,40.802692,-73.96295,1
454,3539,40.8067581,-73.9607082,1
455,354,40.69363137,-73.96223558,1
456,3540,40.81,-73.9551508,1
457,3541,40.813358,-73.956461,1
458,3542,40.8086249,-73.9596214,1
459,3543,40.81028506306,-73.9573645591736,1
460,3544,40.6804836,-73.9646795,1
461,3545,40.8120562,-73.9612547,1
462,3546,40.67919439999999,-73.95879029999999,1
463,3547,40.8143256,-73.9590255,1
464,3549,40.678045000000004,-73.962408,1
465,355,40.71602118,-73.99974372,1
466,3551,40.795508,-73.94160600000001,1
467,3552,40.805973,-73.964928,1
468,3553,40.801694,-73.957145,1
469,3554,40.7552433,-73.94856779999999,1
470,3555,40.751047,-73.93796999999999,1
471,3556,40.752708500000004,-73.9397405,1
472,3558,40.6794388,-73.96804379999999,1
473,3559,40.7576314,-73.9391224,1
474,356,40.71622644,-73.98261206,1
475,3560,40.754876,-73.934326,1
476,3561,40.7531106,-73.9279917,1
477,3562,40.676519799999994,-73.9596082,1
478,3563,40.757186,-73.93271899999999,1
479,3565,40.7614376,-73.9411265,1
480,3568,40.756933200000006,-73.92622309999999,1
481,3569,40.6758324,-73.95616770000001,1
482,3570,40.7557327,-73.92366109999999,1
483,3571,40.676368,-73.95291800000001,1
484,3572,40.756913,-73.921631,1
485,3573,40.7580583,-73.92427509999999,1
486,3574,40.6769694,-73.96579,1
487,3575,40.76108,-73.930562,1
488,3576,40.6767,-73.969024,1
489,3577,40.762813799999996,-73.9342862,1
490,3579,40.672695000000004,-73.954131,1
491,358,40.73291553,-74.00711384,0
492,3580,40.6737236,-73.9631611,1
493,3581,40.674012299999994,-73.9671457,1
494,3582,40.672168299999996,-73.9609,1
495,3583,40.6716493,-73.9631145,1
496,3584,40.670776700000005,-73.9576801,1
497,3585,40.6691783,-73.9554162,1
498,3586,40.763875299999995,-73.9364848,1
499,3588,40.7671863,-73.9373554,1
500,3589,40.7668,-73.93477740000002,1
501,359,40.75510267,-73.97498696,0
502,3590,40.6679411,-73.9588,1
503,3591,40.7659,-73.930819,1
504,3592,40.7633589,-73.92864709999999,1
505,3593,40.761584,-73.925921,1
506,3595,40.760339,-73.9222427,1
507,3597,40.7577284,-73.9166368,1
508,3598,40.7595701,-73.91426779999999,1
509,3599,40.663140000000006,-73.96056949999999,1
510,360,40.70717936,-74.00887308,1
511,3602,40.763154,-73.920827,1
512,3603,40.7647,-73.9240312,1
513,3604,40.6630619,-73.95387459999999,1
514,3605,40.765834600000005,-73.9265474,1
515,3606,40.74252,-73.948852,1
516,3607,40.7682,-73.9322662,1
517,3608,40.7423737,-73.9566,1
518,3609,40.7692475,-73.93545040000001,1
519,361,40.71605866,-73.99190759,1
520,3610,40.770845,-73.93417099999999,1
521,3611,40.7449067,-73.9534573,1
522,3612,40.77037429999999,-73.9286078,1
523,3613,40.745038,-73.957539,1
524,3614,40.768692,-73.9249574,1
525,3615,40.748000000000005,-73.94609270000001,1
526,3616,40.7656251,-73.9136695,1
527,3617,40.7671,-73.9169858,1
528,3618,40.7485,-73.941275,1
529,3619,40.7713615,-73.9246145,1
530,362,40.75172632,-73.98753523,1
531,3620,40.7519071,-73.94791190000001,1
532,3622,40.807559999999995,-73.93918199999999,1
533,3628,40.8025566,-73.9490782,1
534,3629,40.809495347779496,-73.9477649331093,1
535,363,40.70834698,-74.01713445,0
536,3630,40.8038654,-73.95593079999999,1
537,3637,40.6832386546034,-73.9659959077835,1
538,364,40.68900443,-73.96023854,1
539,3641,40.7428687731211,-73.9891862869263,0
540,3646,40.763154819103704,-73.93985509872441,1
541,3647,40.7412830935599,-73.9372587203979,1
542,3648,40.6979503156954,-73.97077560424809,1
543,3649,40.814394437915794,-73.95324736833571,1
544,3654,40.7518695142188,-73.933492898941,1
545,3656,40.723077490686705,-73.98583620786671,1
546,3658,40.7435337324616,-74.0036755800247,1
547,366,40.693261,-73.968896,1
548,3661,40.6664393068708,-73.96055638790129,1
549,3662,40.7612938972891,-73.916916847229,1
550,3664,40.720195214374705,-74.0103006362915,0
551,3668,40.7239567849954,-73.9498436450958,1
552,3671,40.7747794489573,-73.95427465438841,1
553,3673,40.6775920693738,-73.95563721656801,1
554,3674,40.7014031725772,-73.9867267012596,1
555,3675,40.7845967988489,-73.949685394764,1
556,3676,40.675832943912894,-74.01472628116609,1
557,368,40.73038599,-74.00214988,1
558,3680,40.7541208107793,-73.9802518486977,1
559,3686,40.739448201304,-74.0050703287125,1
560,3687,40.7432268143217,-73.9744978398085,1
561,3689,40.799041392883,-73.96649479866029,1
562,369,40.73224119,-74.00026394,1
563,3690,40.71334184275911,-74.0093551576138,1
564,3691,40.7640893235069,-73.9106512069702,1
565,3692,40.6999974843885,-73.97440128028391,1
566,3693,40.722481886382205,-73.95921930670741,1
567,3697,40.7751595343424,-73.98918695747851,1
568,3699,40.763604677958604,-73.9891795814037,1
569,3704,40.7437524099784,-73.941764831543,1
570,3707,40.741459000000006,-73.983293,1
571,3708,40.735445,-73.99431,1
572,3711,40.72966729392979,-73.9806796610355,1
573,3712,40.754691750226,-73.9974018931389,1
574,3714,40.706842031013295,-73.9544353965357,1
575,3715,40.718169694542105,-73.95520135760309,1
576,3716,40.7535992020056,-73.93795609474179,1
577,3718,40.7274642069239,-73.9795041829348,1
578,372,40.694546087245996,-73.9580136537552,1
579,3720,40.684616538979505,-73.98721285164359,1
580,3721,40.7675487799971,-73.92093345522879,1
581,3723,40.695317277669,-73.9901572465897,1
582,3724,40.7667405590595,-73.9790689945221,1
583,3725,40.7687620293096,-73.9584079384804,1
584,3726,40.74336608027021,-73.95960688590999,1
585,3727,40.7176619708399,-73.948800265789,1
586,3728,40.6953569332023,-73.9934402704239,1
587,373,40.69331716,-73.95381995,1
588,3733,40.730563000000004,-73.973984,1
589,3734,40.759125,-73.96265799999999,1
590,3737,40.720746999999996,-73.986274,1
591,3745,40.756512729849604,-73.9295748621225,1
592,3746,40.7243083216022,-74.0047303587198,0
593,3747,40.7775537429889,-73.9551275968552,1
594,3749,40.747573958954796,-73.97880077362059,1
595,3755,40.6906480708294,-73.9574617892504,1
596,3756,40.704508000000004,-73.9351,1
597,3757,40.710681,-73.93372,1
598,3758,40.702996999999996,-73.92997,1
599,3759,40.70538,-73.92535,1
600,376,40.70862144,-74.00722156,1
601,3761,40.697842,-73.926241,1
602,3762,40.677027,-73.9865,1
603,3763,40.707165,-73.923711,1
604,3764,40.705517,-73.93936,1
605,3766,40.715353,-73.93856,1
606,3767,40.713229999999996,-73.93894,1
607,3768,40.710190000000004,-73.93734,1
608,3769,40.707174,-73.93581,1
609,377,40.72243797,-74.00566443,0
610,3770,40.702831,-73.9333,1
611,3771,40.706237,-73.933871,1
612,3772,40.713811,-73.93515,1
613,3773,40.70539,-73.92976,1
614,3774,40.704425,-73.92836,1
615,3775,40.702013,-73.923769,1
616,3776,40.700003,-73.92834,1
617,3779,40.704876,-73.919911,1
618,3781,40.698568,-73.918877,1
619,3782,40.698458,-73.997178,1
620,3783,40.70838,-74.00495,1
621,3787,40.69985,-73.97140999999999,1
622,3788,40.732690000000005,-73.98974,1
623,3789,40.68186,-73.95943199999999,1
624,379,40.749156,-73.9916,0
625,3790,40.7003,-73.99158100000001,1
626,3793,40.732339777151104,-73.97898383438591,1
627,3795,40.671907,-73.993612,1
628,3798,40.752269,-73.982079,1
629,3799,40.74964,-73.98805,1
630,380,40.73401143,-74.00293877,1
631,3803,40.665816,-73.95693399999999,1
632,3804,40.702461,-73.98684200000001,1
633,3805,40.776173,-73.959757,1
634,3809,40.763189000000004,-73.978434,1
635,3810,40.782593,-73.971211,1
636,3812,40.734814,-73.992085,1
637,382,40.73492695,-73.99200509,1
638,383,40.735238,-74.000271,1
639,385,40.75797322,-73.96603308,1
640,386,40.71494807,-74.00234482,1
641,387,40.71273266,-74.0046073,0
642,388,40.749717753,-74.002950346,0
643,389,40.71044554,-73.96525063,1
644,390,40.69221589,-73.9842844,1
645,391,40.69760127,-73.99344559,1
646,392,40.695065,-73.987167,1
647,393,40.72299208,-73.97995466,1
648,394,40.72521311,-73.97768752,1
649,396,40.680342423,-73.9557689392,1
650,397,40.68415748,-73.96922273,1
651,398,40.69165183,-73.99997859999999,1
652,399,40.68851534,-73.9647628,1
653,400,40.71926081,-73.98178024,1
654,401,40.72019576,-73.98997825,1
655,402,40.740343200000005,-73.98955109,0
656,403,40.72502876,-73.99069656,1
657,405,40.739323,-74.008119,1
658,406,40.69512845,-73.99595065,1
659,408,40.71076228,-73.99400398,1
660,410,40.72066442,-73.98517977,1
661,411,40.72228087,-73.97668709,1
662,412,40.715815500000005,-73.99422366,1
663,415,40.7047177,-74.00926027,1
664,416,40.68753406,-73.97265183,1
665,417,40.71291224,-74.01020234,0
666,418,40.70224,-73.982578,1
667,419,40.69580705,-73.97355569,1
668,420,40.68764484,-73.96968902,1
669,421,40.69573398,-73.97129668,1
670,422,40.770513,-73.988038,1
671,423,40.76584941,-73.98690506,1
672,426,40.71754834,-74.01322069,0
673,427,40.701907,-74.013942,0
674,432,40.72621788,-73.98379855,1
675,434,40.74317449,-74.00366443,0
676,435,40.74173969,-73.99415556,0
677,436,40.68216564,-73.95399026,1
678,437,40.6809833854,-73.9500479759,1
679,438,40.72779126,-73.98564945,1
680,439,40.726280700000004,-73.98978041,1
681,440,40.75255434,-73.97282625,1
682,442,40.746646999999996,-73.993915,0
683,443,40.70853074,-73.96408963,1
684,445,40.72740794,-73.98142006,1
685,446,40.74487634,-73.99529885,0
686,447,40.76370739,-73.9851615,1
687,448,40.75660359,-73.9979009,1
688,450,40.76227205,-73.98788205,1
689,453,40.74475148,-73.99915362,1
690,454,40.75455731,-73.96592976,1
691,455,40.75001986,-73.96905301,1
692,456,40.75971079999999,-73.97402311,0
693,458,40.751396,-74.00522600000001,0
694,459,40.746745000000004,-74.007756,0
695,460,40.71285887,-73.96590294,1
696,461,40.73587678,-73.98205027,1
697,462,40.74691959,-74.00451887,1
698,464,40.75934501,-73.96759673,1
699,465,40.75513557,-73.98658032,0
700,466,40.74395411,-73.99144871,0
701,467,40.68312489,-73.97895137,1
702,468,40.7652654,-73.98192338,1
703,469,40.76344058,-73.98268129,1
704,470,40.74345335,-74.00004031,1
705,471,40.71286844,-73.95698119,1
706,472,40.745712100000006,-73.98194829,1
707,473,40.72110063,-73.99192540000001,1
708,474,40.7451677,-73.98683077,0
709,476,40.74394314,-73.97966069,0
710,477,40.75640548,-73.9900262,0
711,478,40.76030096,-73.99884222,1
712,479,40.76019252,-73.9912551,0
713,480,40.76669671,-73.99061728,1
714,481,40.71260486,-73.96264403,1
715,482,40.73935542,-73.99931783,1
716,483,40.73223272,-73.98889957,1
717,484,40.75500254,-73.98014437,0
718,485,40.75038009,-73.98338988,1
719,486,40.7462009,-73.98855723,1
720,487,40.73314259,-73.97573881,1
721,489,40.75066386,-74.00176802,0
722,490,40.751551,-73.993934,0
723,491,40.74096374,-73.98602213,0
724,492,40.75019995,-73.99093085,0
725,493,40.7568001,-73.98291153,0
726,494,40.74734825,-73.99723551,1
727,495,40.76269882,-73.99301222,1
728,496,40.73726186,-73.99238967,0
729,497,40.73704984,-73.99009296,0
730,499,40.76915505,-73.98191841,0
731,500,40.76228826,-73.98336183,1
732,501,40.744219,-73.97121214,0
733,502,40.714215,-73.981346,1
734,503,40.73827428,-73.98751968,1
735,504,40.73221853,-73.98165557,1
736,505,40.74901271,-73.98848395,0
737,507,40.73912601,-73.97973776,1
738,508,40.76341379,-73.99667444,1
739,509,40.7454973,-74.00197139,1
740,513,40.768254,-73.988639,1
741,514,40.76087502,-74.00277668,0
742,515,40.76009437,-73.99461843,1
743,516,40.75206862,-73.96784384,1
744,517,40.751581,-73.97791,0
745,518,40.74780373,-73.97344190000001,0
746,519,40.751872999999996,-73.97770600000001,0
747,520,40.75992262,-73.97648516,0
748,522,40.75714758,-73.97207836,1
749,523,40.75466591,-73.99138152,0
750,525,40.75594159,-74.0021163,0
751,526,40.74765947,-73.98490707,1
752,528,40.74290902,-73.97706058,1
753,529,40.75756989999999,-73.99098507,1
754,530,40.7714967105444,-73.9904603362083,1
755,531,40.71893904,-73.99266288,1
756,532,40.710451,-73.960876,1
757,533,40.75299641,-73.98721619,1
758,534,40.70255065,-74.0127234,1
759,536,40.74144387,-73.97536082,1
760,539,40.71534825,-73.96024116,1
761,540,40.743115553764895,-73.9821535348892,1
762,545,40.736502,-73.97809472,1
763,546,40.74444921,-73.98303529,1
764,72,40.76727216,-73.99392888,1
765,79,40.71911552,-74.00666661,1
766,82,40.71117416,-74.00016545,1
767,83,40.68382604,-73.97632328,1
