station_id,count,latitude,longitude
116,0,40.74177603,-74.00149746
119,12,40.69608941,-73.97803415
120,7,40.68676793,-73.95928168
127,36,40.73172428,-74.00674436
128,0,40.72710258,-74.00297088
143,42,40.69239502,-73.99337909
144,10,40.69839895,-73.98068914
146,13,40.71625008,-74.0091059
150,7,40.7208736,-73.98085795
151,0,40.72210379,-73.99724901
157,7,40.69089272,-73.99612349
161,19,40.72917025,-73.99810231
164,0,40.75323098,-73.97032517
167,76,40.7489006,-73.97604882
168,0,40.73971301,-73.99456405
173,31,40.76068327,-73.98452729
174,7,40.7381765,-73.97738662
195,108,40.70905623,-74.01043382
2000,49,40.70255088,-73.98940236
2002,7,40.716887,-73.963198
2003,9,40.73381219,-73.98054421
2005,7,40.70531194,-73.97100056
2006,0,40.76590936,-73.97634151
2008,0,40.70569254,-74.01677685
2009,7,40.71117444,-73.99682619
2012,37,40.739445,-73.976806
2017,40,40.75022392,-73.97121414
2021,19,40.75929124,-73.98859651
2022,7,40.759107,-73.959223
212,106,40.74334935,-74.00681753
216,7,40.70037867,-73.99548059
217,57,40.70277159,-73.99383605
223,22,40.73781509,-73.99994661
224,66,40.71146364,-74.00552427
228,0,40.7546011,-73.97187886
229,0,40.72743423,-73.99379025
236,13,40.7284186,-73.98713956
237,7,40.73047309,-73.98672378
238,10,40.7361967,-74.00859207
239,31,40.69196566,-73.9813018
241,7,40.68981035,-73.97493121
242,10,40.697787,-73.973736
243,7,40.68841,-73.979458
244,7,40.69196035,-73.96536851
245,7,40.69327018,-73.97703874
247,7,40.73535398,-74.00483091
248,163,40.72185379,-74.00771779
249,366,40.71870987,-74.0090009
250,0,40.72456089,-73.99565293
251,102,40.72317958,-73.99480012
252,21,40.73226398,-73.99852205
254,7,40.73532427,-73.99800419
257,96,40.71939226,-74.00247214
258,7,40.68940747,-73.96885458
259,0,40.70122128,-74.01234218
260,238,40.70365182,-74.01167797
261,7,40.69474881,-73.98362464
262,7,40.6917823,-73.9737299
264,118,40.70706456,-74.00731853
265,7,40.72229346,-73.99147535
266,7,40.72368361,-73.97574813
267,34,40.75097711,-73.98765428
268,0,40.71910537,-73.99973337
270,9,40.69308257,-73.97178913
274,7,40.68691865,-73.976682
275,7,40.68650065,-73.96563307
276,288,40.71748752,-74.0104554
278,7,40.69766564,-73.98476437
279,18,40.707873,-74.00167
280,16,40.73331967,-73.99510132
281,0,40.7643971,-73.97371465
282,9,40.70764494,-73.96841526
284,0,40.73901691,-74.00263761
285,0,40.73454567,-73.99074142
289,7,40.6845683,-73.95881081
291,9,40.713126,-73.984844
293,0,40.73020661,-73.99102628
295,7,40.71406667,-73.99293911
296,9,40.71413089,-73.9970468
297,9,40.734232,-73.986923
298,12,40.68683208,-73.9796772
3002,0,40.711512,-74.015756
301,15,40.72217444,-73.98368779
3016,19,40.72036775,-73.96165073
302,7,40.72082834,-73.97793172
303,0,40.72362738,-73.99949601
304,0,40.70463334,-74.01361706
3041,7,40.67890679,-73.94142771
3042,7,40.6794268,-73.9298911
3043,7,40.6814598,-73.934903
3044,7,40.6800105,-73.938475
3046,7,40.682601,-73.938037
3047,7,40.6823687,-73.944118
3048,7,40.68402,-73.94977
3049,7,40.68488,-73.96304
305,30,40.76095756,-73.96724467
3050,7,40.6851532,-73.94111
3052,7,40.686312,-73.935775
3053,7,40.6900815,-73.947915
3054,7,40.6894932,-73.942061
3055,7,40.6883337,-73.950916
3056,7,40.69072549,-73.95133465
3057,7,40.69128258,-73.9452416
3058,7,40.69237074,-73.93705428
3059,7,40.6933982,-73.939877
3060,7,40.69425403,-73.94626915
3061,7,40.69622937,-73.94371094
3062,7,40.69539817,-73.94954908
3063,7,40.69527008,-73.95238108
3064,12,40.69681963,-73.93756926
3065,12,40.70029511,-73.95032283
3066,7,40.69957608,-73.94708417
3067,7,40.7016657,-73.9437303
3068,7,40.7031724,-73.940636
3069,7,40.70411791,-73.94818595
307,7,40.71427487,-73.98990025
3070,7,40.70510918,-73.94407279
3071,10,40.70538077,-73.94976519
3072,9,40.70583339,-73.94644578
3074,9,40.70767788,-73.94016171
3075,7,40.70708701,-73.95796783
3076,7,40.70870368,-73.9448625
3077,7,40.70877084,-73.95095259
3078,21,40.70924826,-73.96063149
308,12,40.71307916,-73.99851193
3080,7,40.70934,-73.95608
3081,7,40.711863,-73.944024
3082,7,40.71167351,-73.95141312
3083,7,40.71247661,-73.94100005
3085,7,40.71469,-73.95739
3086,19,40.715143,-73.944507
3087,7,40.71413311,-73.95234386
3088,7,40.7160751,-73.952029
309,0,40.7149787,-74.013012
3092,9,40.7190095,-73.95852515
3093,22,40.71745169,-73.95850939
3094,7,40.7169811,-73.94485918
3095,7,40.71929301,-73.94500379
3096,7,40.71924,-73.95242
310,10,40.68926942,-73.98912867
3100,7,40.72481256,-73.94752622
3101,12,40.72079821,-73.95484712
3102,7,40.72179134,-73.9504154
3105,7,40.724055,-73.955736
3106,7,40.72325,-73.94308
3107,7,40.72311651,-73.95212324
3108,7,40.72557,-73.94434
3109,7,40.72606,-73.95621
311,7,40.7172274,-73.98802084
3110,9,40.72708584,-73.95299117
3112,9,40.72906,-73.95779
3113,7,40.73026,-73.95394
3115,7,40.73232194,-73.9550858
3116,7,40.73266,-73.95826
3117,7,40.73564,-73.95866
3118,7,40.73555,-73.95284
3119,55,40.74232744,-73.95411749
312,9,40.722055,-73.989111
3121,7,40.74524768,-73.94733276
3122,7,40.74436329,-73.95587325
3123,7,40.74469738,-73.93540375
3124,7,40.74731,-73.95451
3125,10,40.74708586,-73.94977234
3126,7,40.74718234,-73.9432635
3127,12,40.74966,-73.9521
3128,7,40.75052534,-73.94594845
3129,16,40.75110165,-73.94073717
313,7,40.69610226,-73.96751037
3130,9,40.75325964,-73.94335788
3131,10,40.7671284,-73.96224618
3132,249,40.76350532,-73.97109243
3134,13,40.76312584,-73.96526895
3135,7,40.77112927,-73.95772297
3136,18,40.766368,-73.971518
3137,10,40.77282817,-73.96685276
3139,31,40.77118288,-73.96409422
314,42,40.69383,-73.990539
3140,7,40.77140426,-73.9535166
3141,52,40.76500525,-73.95818491
3142,27,40.7612274,-73.96094022
3143,7,40.77632142,-73.96427393
3145,7,40.77862688,-73.95772073
3146,12,40.77573034,-73.9567526
3148,7,40.77565541,-73.95068615
315,0,40.70355377,-74.00670227
3150,7,40.77536905,-73.94803392
3151,7,40.7728384,-73.94989233
3152,7,40.76873687,-73.96119945
3154,7,40.77314236,-73.95856158
3155,7,40.76440023,-73.96648977
3156,13,40.76663814,-73.95348296
3157,7,40.77518615,-73.94446054
3158,57,40.77163851,-73.98261428
3159,24,40.77492513,-73.98266566
316,49,40.70955958,-74.00653609
3160,30,40.77896784,-73.97374737
3161,16,40.78018397,-73.97728533
3162,7,40.78339981,-73.98093133
3163,15,40.7734066,-73.97782542
3164,18,40.7770575,-73.97898475
3165,24,40.77579377,-73.97620574
3166,7,40.78057799,-73.98562431
3167,9,40.77966809,-73.98093045
3168,37,40.78472675,-73.96961715
3169,7,40.78720869,-73.98128127
317,7,40.72453734,-73.98185424
3170,7,40.78499979,-73.97283406
3171,9,40.78524672,-73.97667321
3172,7,40.7785669,-73.97754961
3173,7,40.77750703,-73.98888588
3175,7,40.77748046,-73.98288594
3177,7,40.7867947,-73.977112
3178,7,40.78414472,-73.98362492
3179,12,40.698617,-73.941342
3182,7,40.686931,-74.016966
319,42,40.711066,-74.009447
320,34,40.717571,-74.005549
321,19,40.69991755,-73.98971773
3221,12,40.743,-73.93561
3226,15,40.78275,-73.97137
323,39,40.69236178,-73.98631746
3231,12,40.7678008,-73.96592081
3232,7,40.68962189,-73.98304269
3233,0,40.75724568,-73.97805914
3235,192,40.75216528,-73.97992194
3236,10,40.75898481,-73.99379969
324,24,40.689888,-73.981013
3241,7,40.686203,-73.944694
3242,16,40.69102926,-73.99183363
3243,7,40.75892386,-73.96226227
3244,9,40.73143724,-73.99490342
3249,7,40.68035608,-73.9476791
325,15,40.73624527,-73.98473765
3255,0,40.75058535,-73.99468482
3256,154,40.72771408,-74.01129574
3259,7,40.74937024,-73.99923384
326,7,40.72953837,-73.98426726
3260,19,40.72706363,-73.99662137
3263,0,40.72951496,-73.9907527
327,0,40.7153379,-74.01658354
328,36,40.72405549,-74.00965965
3282,69,40.78307,-73.95939
3283,7,40.7882213,-73.97041561
3284,7,40.7814107,-73.95595908
3285,13,40.78839,-73.9747
3286,7,40.7806284,-73.9521667
3287,7,40.789622,-73.97757
3288,7,40.778301,-73.9488134
3289,7,40.79017948,-73.97288918
3290,7,40.7779453,-73.946041
3292,13,40.7857851,-73.957481
3293,7,40.7921,-73.9739
3294,7,40.7835016,-73.955327
3295,16,40.79127,-73.964839
3296,9,40.78245418,-73.94891962
3298,9,40.686371,-73.99383324
3299,7,40.78813,-73.95206
330,42,40.71450451,-74.00562789
3300,7,40.66514682,-73.97637606
3301,10,40.7919557,-73.968087
3302,7,40.7969347,-73.96434123
3303,7,40.6849894,-73.99440329
3304,7,40.668127,-73.98377641
3305,7,40.7811223,-73.94965589
3306,7,40.6662078,-73.98199886
3307,7,40.7941654,-73.974124
3308,7,40.6861758,-73.99645295
3309,10,40.7859201,-73.94860294
331,7,40.71173107,-73.99193043
3310,9,40.663779,-73.98396846
3312,7,40.7817212,-73.94594
3313,7,40.6663181,-73.9854617
3314,13,40.7937704,-73.971888
3315,7,40.6847514,-73.99917254
3317,7,40.6686273,-73.98700053
3318,15,40.7839636,-73.9471673
3319,7,40.666287,-73.98895053
332,24,40.71219906,-73.97948148
3320,7,40.79406661,-73.96286845
3321,7,40.6831164,-73.99785267
3322,7,40.668603,-73.9904394
3323,7,40.7981856,-73.9605909
3324,7,40.6685455,-73.99333264
3325,7,40.7849032,-73.950503
3327,7,40.7877214,-73.94728331
3328,7,40.795,-73.9645
3329,7,40.6829151,-73.99318208
3330,7,40.6725058,-74.00494695
3331,7,40.8013434,-73.97114574
3332,7,40.68199044,-73.99079025
3333,7,40.6747055,-74.0075572
3335,7,40.6772744,-73.98282002
3336,12,40.787801,-73.953559
3337,9,40.67363551,-74.01195556
3338,7,40.7862586,-73.94552579
3339,7,40.6765304,-73.97846879
334,154,40.74238787,-73.99726235
3341,7,40.795346,-73.96186
3342,7,40.6777748,-74.0094613
3343,7,40.7997568,-73.96211287
3344,7,40.679043,-74.011169
3345,15,40.78948542,-73.95242929
3346,7,40.67514684,-73.97523209
3347,7,40.6773429,-74.01275056
3348,7,40.677236,-74.015665
3349,7,40.6729679,-73.97087984
335,61,40.72903917,-73.99404649
3350,7,40.7973721,-73.97041192
3351,10,40.7869946,-73.94164802
3352,7,40.67267243,-74.00879525
3354,7,40.668132,-73.97363831
3355,16,40.76800889,-73.96845281
3356,7,40.7746671,-73.98470567
3357,9,40.8008363,-73.96644925
3358,7,40.6711978,-73.97484126
3359,7,40.7691572,-73.96703464
336,7,40.73047747,-73.99906065
3360,7,40.7829391,-73.9786517
3362,7,40.7781314,-73.96069399
3363,10,40.7904828,-73.95033068
3364,7,40.6751622,-73.9814832
3365,7,40.6703837,-73.97839676
3366,7,40.8021174,-73.96818053
3367,28,40.7922553,-73.95249933
3368,9,40.6728155,-73.98352355
3369,7,40.7724607,-73.9468208
337,0,40.7037992,-74.00838676
3370,7,40.7727966,-73.95577801
3372,7,40.7689738,-73.95482273
3373,21,40.6750705,-73.98775226
3374,19,40.799484,-73.955613
3375,7,40.7699426,-73.96060712
3376,7,40.76471852,-73.9622207
3377,7,40.6786115,-73.99037292
3378,7,40.773763,-73.96222088
3379,13,40.7903051,-73.94755757
3381,12,40.6777287,-73.99364123
3382,7,40.680611,-73.99475825
3383,7,40.804213,-73.96699104
3384,7,40.6787242,-73.99599099
3386,7,40.6809591,-73.99905709
3387,7,40.7934337,-73.94945003
3388,7,40.6828003,-73.99990419
3389,7,40.6830456,-74.00348559
339,7,40.72580614,-73.97422494
3390,7,40.79329668,-73.9432083
3391,7,40.7892529,-73.93956237
3392,9,40.6812117,-74.00860912
3393,7,40.6794327,-74.00785041
3395,7,40.6763744,-74.00324957
3396,7,40.6783563,-74.00014502
3397,7,40.6763947,-73.99869893
3398,7,40.6746957,-73.99785768
3399,7,40.67260298,-73.98983002
340,7,40.71269042,-73.98776323
3400,7,40.7961535,-73.94782145
3402,7,40.6902375,-73.99203074
3403,7,40.6705135,-73.98876585
3404,7,40.6704922,-73.98541675
3405,7,40.6704836,-73.98208968
3407,7,40.679098,-73.98765475
3408,7,40.6881529,-73.99520919
3409,13,40.6867443,-73.99063168
341,10,40.71782143,-73.97628939
3410,7,40.6864442,-73.98759104
3411,7,40.6849668,-73.98620772
3412,7,40.6853761,-73.98302136
3413,7,40.6827549,-73.98258555
3414,7,40.68094472,-73.97567332
3415,7,40.6793307,-73.97519523
3416,7,40.6776147,-73.97324283
3417,7,40.6795766,-73.97854971
3418,30,40.6750207,-73.97111473
3419,7,40.6792788,-73.98154004
342,7,40.71739973,-73.98016555
3420,7,40.6802133,-73.98432695
3422,7,40.6859296,-74.00242364
3423,24,40.66106337,-73.97945255
3424,7,40.791976,-73.945993
3425,7,40.7892105,-73.94370784
3429,19,40.68506807,-73.9779076
343,7,40.69794,-73.96986848
3430,7,40.71907891,-73.9422369
3435,0,40.718822,-73.99596
3437,7,40.79313481,-73.97700369
344,7,40.6851443,-73.95380904
3440,24,40.69241829,-73.98949474
3441,307,40.752957,-74.00264
3443,0,40.76132983,-73.97982001
3449,7,40.72146256,-73.94800901
3452,7,40.71915572,-73.94885391
3453,7,40.71335226,-73.94910336
3454,7,40.71036854,-73.94705951
3456,7,40.71638032,-73.94821286
3457,0,40.76302594,-73.97209525
3459,0,40.75763228,-73.96930575
346,13,40.73652889,-74.00618026
3461,0,40.71485151,-74.01122332
3463,102,40.73536706,-73.98797393
3467,174,40.72494672,-74.00165856
3469,7,40.73181402,-73.95995021
347,0,40.728846,-74.008591
3472,0,40.74275383,-74.00747359
3477,7,40.65539977,-74.01062787
3478,10,40.65708867,-74.00870204
3479,7,40.6851256,-74.02535319
3486,9,40.68841743,-73.98451656
349,7,40.71850211,-73.98329859
3491,7,40.79747,-73.93504
3492,7,40.8005385,-73.9419949
3493,7,40.799139,-73.9389152
3494,7,40.797911,-73.9423
3495,7,40.7945663,-73.9362541
3496,7,40.7923272,-73.9383
3497,7,40.7949879,-73.9333349
3498,7,40.7974772,-73.9311847
3499,7,40.8006721,-73.9349
350,7,40.71559509,-73.9870295
3500,7,40.7989445,-73.944846
3501,7,40.8014866,-73.9442507
3502,7,40.7954121,-73.9441232
3503,7,40.80295,-73.942954
3504,7,40.8029263,-73.9379
3505,7,40.805726,-73.936322
3506,7,40.8013066,-73.9398167
3507,7,40.8045555,-73.9396861
3508,7,40.809725,-73.953149
3509,7,40.8011939,-73.9500739
351,0,40.70530954,-74.00612572
3510,7,40.8078316,-73.949373
3514,7,40.7767,-73.927631
3515,7,40.774591,-73.918544
3516,7,40.7699176,-73.9184057
3517,7,40.7711528,-73.9170074
3518,7,40.808442,-73.9452087
3520,7,40.804372,-73.951475
3521,21,40.7987859,-73.9523
3522,7,40.7701477,-73.9120938
3523,7,40.7729,-73.916142
3524,7,40.7774552,-73.9225403
3525,7,40.776165,-73.9153175
3526,42,40.7747878,-73.9125551
3527,7,40.80698,-73.941747
3529,10,40.8107922,-73.9430681
353,7,40.68539567,-73.97431458
3530,7,40.7787185,-73.9145645
3531,7,40.8125511,-73.9492286
3532,7,40.78145,-73.9183302
3533,13,40.8114323,-73.9518776
3534,9,40.805159,-73.954692
3535,7,40.804038,-73.945925
3536,7,40.8082,-73.9641
3537,7,40.6809741,-73.9710097
3538,7,40.802692,-73.96295
3539,7,40.8067581,-73.9607082
354,7,40.69363137,-73.96223558
3540,12,40.81,-73.9551508
3541,10,40.813358,-73.956461
3542,7,40.8086249,-73.9596214
3543,7,40.81028506,-73.95736456
3544,7,40.6804836,-73.9646795
3545,7,40.8120562,-73.9612547
3546,7,40.6791944,-73.9587903
3547,13,40.8143256,-73.9590255
3549,7,40.678045,-73.962408
355,12,40.71602118,-73.99974372
3551,7,40.795508,-73.941606
3552,7,40.805973,-73.964928
3553,7,40.801694,-73.957145
3554,7,40.7552433,-73.9485678
3555,25,40.751047,-73.93797
3556,7,40.7527085,-73.9397405
3558,7,40.6794388,-73.9680438
3559,7,40.7576314,-73.9391224
356,7,40.71622644,-73.98261206
3560,7,40.754876,-73.934326
3561,15,40.7531106,-73.9279917
3562,7,40.6765198,-73.9596082
3563,7,40.757186,-73.932719
3565,7,40.7614376,-73.9411265
3568,7,40.7569332,-73.9262231
3569,7,40.6758324,-73.9561677
3570,7,40.7557327,-73.9236611
3571,7,40.676368,-73.952918
3572,7,40.756913,-73.921631
3573,7,40.7580583,-73.9242751
3574,7,40.6769694,-73.96579
3575,7,40.76108,-73.930562
3576,7,40.6767,-73.969024
3577,7,40.7628138,-73.9342862
3579,7,40.672695,-73.954131
358,0,40.73291553,-74.00711384
3580,7,40.6737236,-73.9631611
3581,7,40.6740123,-73.9671457
3582,7,40.6721683,-73.9609
3583,15,40.6716493,-73.9631145
3584,7,40.6707767,-73.9576801
3585,7,40.6691783,-73.9554162
3586,7,40.7638753,-73.9364848
3588,7,40.7671863,-73.9373554
3589,7,40.7668,-73.9347774
359,0,40.75510267,-73.97498696
3590,7,40.6679411,-73.9588
3591,7,40.7659,-73.930819
3592,7,40.7633589,-73.9286471
3593,7,40.761584,-73.925921
3595,7,40.760339,-73.9222427
3597,7,40.7577284,-73.9166368
3598,7,40.7595701,-73.9142678
3599,16,40.66314,-73.9605695
360,49,40.70717936,-74.00887308
3602,7,40.763154,-73.920827
3603,7,40.7647,-73.9240312
3604,7,40.6630619,-73.9538746
3605,7,40.7658346,-73.9265474
3606,7,40.74252,-73.948852
3607,7,40.7682,-73.9322662
3608,7,40.7423737,-73.9566
3609,7,40.7692475,-73.9354504
361,10,40.71605866,-73.99190759
3610,7,40.770845,-73.934171
3611,7,40.7449067,-73.9534573
3612,7,40.7703743,-73.9286078
3613,7,40.745038,-73.957539
3614,7,40.768692,-73.9249574
3615,7,40.748,-73.9460927
3616,7,40.7656251,-73.9136695
3617,7,40.7671,-73.9169858
3618,7,40.7485,-73.941275
3619,7,40.7713615,-73.9246145
362,31,40.75172632,-73.98753523
3620,7,40.7519071,-73.9479119
3622,7,40.80756,-73.939182
3628,7,40.8025566,-73.9490782
3629,7,40.80949535,-73.94776493
363,0,40.70834698,-74.01713445
3630,9,40.8038654,-73.9559308
3637,7,40.68323865,-73.96599591
364,7,40.68900443,-73.96023854
3641,0,40.74286877,-73.98918629
3646,7,40.76315482,-73.9398551
3647,7,40.74128309,-73.93725872
3648,10,40.69795032,-73.9707756
3649,7,40.81439444,-73.95324737
3654,7,40.75186951,-73.9334929
3656,7,40.72307749,-73.98583621
3658,58,40.74353373,-74.00367558
366,7,40.693261,-73.968896
3661,7,40.66643931,-73.96055639
3662,7,40.7612939,-73.91691685
3664,0,40.72019521,-74.01030064
3668,7,40.72395678,-73.94984365
3671,7,40.77477945,-73.95427465
3673,7,40.67759207,-73.95563722
3674,27,40.70140317,-73.9867267
3675,7,40.7845968,-73.94968539
3676,7,40.67583294,-74.01472628
368,7,40.73038599,-74.00214988
3680,490,40.75412081,-73.98025185
3686,67,40.7394482,-74.00507033
3687,54,40.74322681,-73.97449784
3689,7,40.79904139,-73.9664948
369,7,40.73224119,-74.00026394
3690,163,40.71334184,-74.00935516
3691,7,40.76408932,-73.91065121
3692,16,40.69999748,-73.97440128
3693,9,40.72248189,-73.95921931
3697,15,40.77515953,-73.98918696
3699,7,40.76360468,-73.98917958
3704,7,40.74375241,-73.94176483
3707,259,40.741459,-73.983293
3708,22,40.735445,-73.99431
3711,10,40.72966729,-73.98067966
3712,64,40.75469175,-73.99740189
3714,7,40.70684203,-73.9544354
3715,24,40.71816969,-73.95520136
3716,7,40.7535992,-73.93795609
3718,9,40.72746421,-73.97950418
372,7,40.69454609,-73.95801365
3720,7,40.68461654,-73.98721285
3721,12,40.76754878,-73.92093346
3723,12,40.69531728,-73.99015725
3724,91,40.76674056,-73.97906899
3725,12,40.76876203,-73.95840794
3726,10,40.74336608,-73.95960689
3727,7,40.71766197,-73.94880027
3728,9,40.69535693,-73.99344027
373,7,40.69331716,-73.95381995
3733,7,40.730563,-73.973984
3734,7,40.759125,-73.962658
3737,10,40.720747,-73.986274
3745,7,40.75651273,-73.92957486
3746,0,40.72430832,-74.00473036
3747,12,40.77755374,-73.9551276
3749,15,40.74757396,-73.97880077
3755,7,40.69064807,-73.95746179
3756,13,40.704508,-73.9351
3757,7,40.710681,-73.93372
3758,9,40.702997,-73.92997
3759,7,40.70538,-73.92535
376,61,40.70862144,-74.00722156
3761,7,40.697842,-73.926241
3762,9,40.677027,-73.9865
3763,7,40.707165,-73.923711
3764,7,40.705517,-73.93936
3766,7,40.715353,-73.93856
3767,7,40.71323,-73.93894
3768,7,40.71019,-73.93734
3769,7,40.707174,-73.93581
377,0,40.72243797,-74.00566443
3770,7,40.702831,-73.9333
3771,7,40.706237,-73.933871
3772,7,40.713811,-73.93515
3773,7,40.70539,-73.92976
3774,7,40.704425,-73.92836
3775,7,40.702013,-73.923769
3776,7,40.700003,-73.92834
3779,7,40.704876,-73.919911
3781,7,40.698568,-73.918877
3782,7,40.698458,-73.997178
3783,22,40.70838,-74.00495
3787,16,40.69985,-73.97141
3788,40,40.73269,-73.98974
3789,7,40.68186,-73.959432
379,0,40.749156,-73.9916
3790,22,40.7003,-73.991581
3793,7,40.73233978,-73.97898383
3795,7,40.671907,-73.993612
3798,73,40.752269,-73.982079
3799,69,40.74964,-73.98805
380,12,40.73401143,-74.00293877
3803,12,40.665816,-73.956934
3804,16,40.702461,-73.986842
3805,7,40.776173,-73.959757
3809,247,40.763189,-73.978434
3810,9,40.782593,-73.971211
3812,18,40.734814,-73.992085
382,124,40.73492695,-73.99200509
383,9,40.735238,-74.000271
385,19,40.75797322,-73.96603308
386,22,40.71494807,-74.00234482
387,0,40.71273266,-74.0046073
388,0,40.74971775,-74.00295035
389,7,40.71044554,-73.96525063
390,36,40.69221589,-73.9842844
391,7,40.69760127,-73.99344559
392,46,40.695065,-73.987167
393,7,40.72299208,-73.97995466
394,7,40.72521311,-73.97768752
396,7,40.68034242,-73.95576894
397,7,40.68415748,-73.96922273
398,7,40.69165183,-73.9999786
399,7,40.68851534,-73.9647628
400,7,40.71926081,-73.98178024
401,7,40.72019576,-73.98997825
402,0,40.7403432,-73.98955109
403,12,40.72502876,-73.99069656
405,19,40.739323,-74.008119
406,9,40.69512845,-73.99595065
408,7,40.71076228,-73.99400398
410,7,40.72066442,-73.98517977
411,7,40.72228087,-73.97668709
412,12,40.7158155,-73.99422366
415,234,40.7047177,-74.00926027
416,7,40.68753406,-73.97265183
417,0,40.71291224,-74.01020234
418,12,40.70224,-73.982578
419,7,40.69580705,-73.97355569
420,7,40.68764484,-73.96968902
421,7,40.69573398,-73.97129668
422,10,40.770513,-73.988038
423,12,40.76584941,-73.98690506
426,0,40.71754834,-74.01322069
427,0,40.701907,-74.013942
432,7,40.72621788,-73.98379855
434,0,40.74317449,-74.00366443
435,0,40.74173969,-73.99415556
436,7,40.68216564,-73.95399026
437,18,40.68098339,-73.95004798
438,12,40.72779126,-73.98564945
439,9,40.7262807,-73.98978041
440,493,40.75255434,-73.97282625
442,0,40.746647,-73.993915
443,7,40.70853074,-73.96408963
445,7,40.72740794,-73.98142006
446,0,40.74487634,-73.99529885
447,21,40.76370739,-73.9851615
448,21,40.75660359,-73.9979009
450,45,40.76227205,-73.98788205
453,7,40.74475148,-73.99915362
454,16,40.75455731,-73.96592976
455,52,40.75001986,-73.96905301
456,0,40.7597108,-73.97402311
458,0,40.751396,-74.005226
459,0,40.746745,-74.007756
460,15,40.71285887,-73.96590294
461,24,40.73587678,-73.98205027
462,148,40.74691959,-74.00451887
464,228,40.75934501,-73.96759673
465,0,40.75513557,-73.98658032
466,0,40.74395411,-73.99144871
467,18,40.68312489,-73.97895137
468,13,40.7652654,-73.98192338
469,9,40.76344058,-73.98268129
470,25,40.74345335,-74.00004031
471,7,40.71286844,-73.95698119
472,25,40.7457121,-73.98194829
473,24,40.72110063,-73.9919254
474,0,40.7451677,-73.98683077
476,0,40.74394314,-73.97966069
477,0,40.75640548,-73.9900262
478,16,40.76030096,-73.99884222
479,0,40.76019252,-73.9912551
480,9,40.76669671,-73.99061728
481,9,40.71260486,-73.96264403
482,15,40.73935542,-73.99931783
483,42,40.73223272,-73.98889957
484,0,40.75500254,-73.98014437
485,21,40.75038009,-73.98338988
486,214,40.7462009,-73.98855723
487,7,40.73314259,-73.97573881
489,0,40.75066386,-74.00176802
490,0,40.751551,-73.993934
491,0,40.74096374,-73.98602213
492,0,40.75019995,-73.99093085
493,0,40.7568001,-73.98291153
494,37,40.74734825,-73.99723551
495,27,40.76269882,-73.99301222
496,0,40.73726186,-73.99238967
497,0,40.73704984,-73.99009296
499,0,40.76915505,-73.98191841
500,10,40.76228826,-73.98336183
501,0,40.744219,-73.97121214
502,7,40.714215,-73.981346
503,231,40.73827428,-73.98751968
504,7,40.73221853,-73.98165557
505,0,40.74901271,-73.98848395
507,7,40.73912601,-73.97973776
508,21,40.76341379,-73.99667444
509,9,40.7454973,-74.00197139
513,10,40.768254,-73.988639
514,0,40.76087502,-74.00277668
515,27,40.76009437,-73.99461843
516,21,40.75206862,-73.96784384
517,0,40.751581,-73.97791
518,0,40.74780373,-73.9734419
519,0,40.751873,-73.977706
520,0,40.75992262,-73.97648516
522,219,40.75714758,-73.97207836
523,0,40.75466591,-73.99138152
525,0,40.75594159,-74.0021163
526,22,40.74765947,-73.98490707
528,21,40.74290902,-73.97706058
529,69,40.7575699,-73.99098507
530,30,40.77149671,-73.99046034
531,61,40.71893904,-73.99266288
532,12,40.710451,-73.960876
533,52,40.75299641,-73.98721619
534,211,40.70255065,-74.0127234
536,7,40.74144387,-73.97536082
539,13,40.71534825,-73.96024116
540,54,40.74311555,-73.98215353
545,13,40.736502,-73.97809472
546,28,40.74444921,-73.98303529
72,18,40.76727216,-73.99392888
79,39,40.71911552,-74.00666661
82,9,40.71117416,-74.00016545
83,12,40.68382604,-73.97632328